trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
23485940,2019-07-01 11:24:51 UTC,2019-07-01 11:37:32 UTC,3657,761.0,60,Dayton St & North Ave,67,Sheffield Ave & Fullerton Ave,Subscriber,Female,1955
23485962,2019-07-01 11:26:00 UTC,2019-07-01 11:39:48 UTC,5245,828.0,118,Sedgwick St & North Ave,93,Sheffield Ave & Willow St,Subscriber,Female,1953
23485991,2019-07-01 11:27:43 UTC,2019-07-01 11:38:59 UTC,3248,676.0,47,State St & Kinzie St,172,Rush St & Cedar St,Subscriber,Male,1951
23486123,2019-07-01 11:36:45 UTC,2019-07-01 12:00:17 UTC,6159,1412.0,463,Clark St & Berwyn Ave,249,Montrose Harbor,Subscriber,Male,1949
23486131,2019-07-01 11:37:10 UTC,2019-07-01 12:16:24 UTC,4367,2354.0,260,Kedzie Ave & Milwaukee Ave,40,LaSalle St & Adams St,Subscriber,Male,1904
23486189,2019-07-01 11:40:57 UTC,2019-07-01 12:13:40 UTC,3657,1963.0,67,Sheffield Ave & Fullerton Ave,244,Ravenswood Ave & Irving Park Rd,Subscriber,Female,1955
23486207,2019-07-01 11:41:56 UTC,2019-07-01 11:54:24 UTC,1626,748.0,4,Burnham Harbor,321,Wabash Ave & 9th St,Subscriber,Male,1958
23486209,2019-07-01 11:42:10 UTC,2019-07-01 12:00:23 UTC,6371,1093.0,43,Michigan Ave & Washington St,621,Aberdeen St & Randolph St,Subscriber,Female,1957
23486216,2019-07-01 11:42:52 UTC,2019-07-01 11:52:18 UTC,908,566.0,261,Hermitage Ave & Polk St,134,Peoria St & Jackson Blvd,Subscriber,Male,1956
23486278,2019-07-01 11:47:05 UTC,2019-07-01 11:58:08 UTC,665,663.0,211,St. Clair St & Erie St,6,Dusable Harbor,Subscriber,Male,1949
23486341,2019-07-01 11:50:44 UTC,2019-07-01 12:01:43 UTC,2591,659.0,255,Indiana Ave & Roosevelt Rd,626,Delano Ct & Roosevelt Rd,Customer,Male,2001
23486423,2019-07-01 11:55:58 UTC,2019-07-01 11:59:41 UTC,6265,223.0,241,Morgan St & Polk St,55,Halsted St & Roosevelt Rd,Subscriber,Male,2000
23486470,2019-07-01 11:59:46 UTC,2019-07-01 12:39:31 UTC,1487,2385.0,157,Lake Shore Dr & Wellington Ave,157,Lake Shore Dr & Wellington Ave,Subscriber,Male,1955
23486482,2019-07-01 12:00:34 UTC,2019-07-01 12:04:05 UTC,925,211.0,140,Dearborn Pkwy & Delaware Pl,337,Clark St & Chicago Ave,Subscriber,Female,1956
23486507,2019-07-01 12:02:04 UTC,2019-07-01 12:12:02 UTC,3499,598.0,94,Clark St & Armitage Ave,620,Orleans St & Chestnut St (NEXT Apts),Subscriber,Male,1956
23486580,2019-07-01 12:07:07 UTC,2019-07-01 12:09:22 UTC,1152,135.0,21,Aberdeen St & Jackson Blvd,134,Peoria St & Jackson Blvd,Subscriber,Male,1955
23486630,2019-07-01 12:11:15 UTC,2019-07-01 12:18:00 UTC,4200,405.0,100,Orleans St & Merchandise Mart Plaza,84,Milwaukee Ave & Grand Ave,Subscriber,Male,1952
23486722,2019-07-01 12:18:32 UTC,2019-07-01 12:31:40 UTC,2757,788.0,233,Sangamon St & Washington Blvd,119,Ashland Ave & Lake St,Subscriber,Male,1955
23486757,2019-07-01 12:21:03 UTC,2019-07-01 12:35:38 UTC,6308,875.0,300,Broadway & Barry Ave,293,Broadway & Wilson Ave,Subscriber,Male,1959
23486771,2019-07-01 12:21:36 UTC,2019-07-01 12:33:50 UTC,3657,734.0,244,Ravenswood Ave & Irving Park Rd,344,Ravenswood Ave & Lawrence Ave,Subscriber,Female,1955
23486783,2019-07-01 12:22:45 UTC,2019-07-01 12:50:26 UTC,5140,1661.0,552,Ashland Ave & McDowell Ave,280,Morgan St & 31st St,Subscriber,Male,2001
23486829,2019-07-01 12:26:10 UTC,2019-07-01 12:50:49 UTC,5135,1479.0,94,Clark St & Armitage Ave,25,Michigan Ave & Pearson St,Customer,Male,2000
23486832,2019-07-01 12:26:13 UTC,2019-07-01 12:50:49 UTC,5119,1476.0,94,Clark St & Armitage Ave,25,Michigan Ave & Pearson St,Customer,Female,2000
23486864,2019-07-01 12:29:12 UTC,2019-07-01 12:47:47 UTC,5917,1115.0,317,Wood St & Taylor St,317,Wood St & Taylor St,Subscriber,Female,1956
23486897,2019-07-01 12:31:18 UTC,2019-07-01 12:34:53 UTC,908,215.0,134,Peoria St & Jackson Blvd,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1955
23486925,2019-07-01 12:33:09 UTC,2019-07-01 12:46:15 UTC,2378,786.0,66,Clinton St & Lake St,212,Wells St & Hubbard St,Subscriber,Male,1955
23486935,2019-07-01 12:34:08 UTC,2019-07-01 13:22:36 UTC,814,2908.0,286,Franklin St & Adams St (Temp),36,Franklin St & Jackson Blvd,Subscriber,Male,1957
23486950,2019-07-01 12:34:56 UTC,2019-07-01 12:45:30 UTC,4280,634.0,192,Canal St & Adams St,38,Clark St & Lake St,Subscriber,Male,1949
23486956,2019-07-01 12:35:12 UTC,2019-07-01 12:47:39 UTC,5188,747.0,324,Stockton Dr & Wrightwood Ave,87,Racine Ave & Fullerton Ave,Subscriber,Female,2000
23487075,2019-07-01 12:41:52 UTC,2019-07-01 12:45:49 UTC,2316,237.0,113,Bissell St & Armitage Ave,327,Sheffield Ave & Webster Ave,Subscriber,Male,1959
23487109,2019-07-01 12:44:11 UTC,2019-07-01 13:06:31 UTC,6353,1340.0,137,Morgan Ave & 14th Pl,186,Ogden Ave & Race Ave,Subscriber,Male,1957
23487113,2019-07-01 12:44:28 UTC,2019-07-01 12:50:49 UTC,2196,381.0,294,Broadway & Berwyn Ave,325,Clark St & Winnemac Ave,Subscriber,Male,1952
23487131,2019-07-01 12:45:28 UTC,2019-07-01 12:48:15 UTC,5101,167.0,21,Aberdeen St & Jackson Blvd,134,Peoria St & Jackson Blvd,Subscriber,Male,1954
23487152,2019-07-01 12:46:24 UTC,2019-07-01 12:53:00 UTC,2350,396.0,133,Kingsbury St & Kinzie St,47,State St & Kinzie St,Subscriber,Male,1955
23487171,2019-07-01 12:47:53 UTC,2019-07-01 12:54:39 UTC,11,406.0,52,Michigan Ave & Lake St,49,Dearborn St & Monroe St,Subscriber,Male,1955
23487184,2019-07-01 12:48:54 UTC,2019-07-01 13:49:27 UTC,1745,3633.0,243,Lincoln Ave & Sunnyside Ave,506,Spaulding Ave & Armitage Ave,Subscriber,Male,1951
23487205,2019-07-01 12:50:17 UTC,2019-07-01 12:55:11 UTC,5176,294.0,600,Dodge Ave & Church St,596,Benson Ave & Church St,Subscriber,Male,1954
23487217,2019-07-01 12:51:11 UTC,2019-07-01 12:57:53 UTC,5428,402.0,603,Chicago Ave & Sheridan Rd,596,Benson Ave & Church St,Customer,Male,2002
23487272,2019-07-01 12:55:48 UTC,2019-07-01 13:03:11 UTC,4544,443.0,115,Sheffield Ave & Wellington Ave,329,Lake Shore Dr & Diversey Pkwy,Subscriber,Male,1900
23487281,2019-07-01 12:56:10 UTC,2019-07-01 13:06:21 UTC,620,611.0,134,Peoria St & Jackson Blvd,261,Hermitage Ave & Polk St,Subscriber,Male,1956
23487290,2019-07-01 12:56:48 UTC,2019-07-01 13:15:11 UTC,4025,1103.0,284,Michigan Ave & Jackson Blvd,170,Clinton St & 18th St,Subscriber,Male,1953
23487320,2019-07-01 12:59:28 UTC,2019-07-01 13:14:02 UTC,3030,874.0,240,Sheridan Rd & Irving Park Rd,230,Lincoln Ave & Roscoe St,Subscriber,Male,1956
23487333,2019-07-01 12:59:58 UTC,2019-07-01 13:04:08 UTC,6012,250.0,148,State St & 33rd St,149,Calumet Ave & 33rd St,Subscriber,Male,2000
23487397,2019-07-01 13:03:06 UTC,2019-07-01 13:10:53 UTC,4970,467.0,84,Milwaukee Ave & Grand Ave,164,Franklin St & Lake St,Subscriber,Male,1952
23487419,2019-07-01 13:04:44 UTC,2019-07-01 13:42:41 UTC,1562,2277.0,127,Lincoln Ave & Fullerton Ave,163,Damen Ave & Clybourn Ave,Subscriber,,1955
23487438,2019-07-01 13:05:43 UTC,2019-07-01 13:15:55 UTC,5504,612.0,231,Sheridan Rd & Montrose Ave,165,Clark St & Grace St,Subscriber,Female,1959
23487463,2019-07-01 13:07:41 UTC,2019-07-01 13:24:39 UTC,6096,1018.0,603,Chicago Ave & Sheridan Rd,523,Eastlake Ter & Rogers Ave,Subscriber,Male,1950
23487496,2019-07-01 13:09:52 UTC,2019-07-01 13:15:38 UTC,3387,346.0,98,LaSalle St & Washington St,212,Wells St & Hubbard St,Subscriber,Male,1952
23487499,2019-07-01 13:10:04 UTC,2019-07-01 13:16:57 UTC,4985,413.0,93,Sheffield Ave & Willow St,288,Larrabee St & Armitage Ave,Subscriber,Male,1946
23487502,2019-07-01 13:10:19 UTC,2019-07-01 13:12:54 UTC,654,155.0,195,Columbus Dr & Randolph St,264,Stetson Ave & South Water St,Subscriber,Male,1957
23487520,2019-07-01 13:11:39 UTC,2019-07-01 17:13:46 UTC,5422,14527.0,255,Indiana Ave & Roosevelt Rd,284,Michigan Ave & Jackson Blvd,Customer,Male,1952
23487522,2019-07-01 13:11:48 UTC,2019-07-01 16:28:42 UTC,5793,11814.0,219,Damen Ave & Cortland St,260,Kedzie Ave & Milwaukee Ave,Customer,Male,2000
23487525,2019-07-01 13:11:50 UTC,2019-07-01 13:23:22 UTC,344,692.0,307,Southport Ave & Clybourn Ave,220,Clark St & Drummond Pl,Subscriber,Male,1957
23487545,2019-07-01 13:13:00 UTC,2019-07-01 13:28:01 UTC,4459,901.0,273,Michigan Ave & 18th St,33,State St & Van Buren St,Subscriber,Female,1950
23487547,2019-07-01 13:12:58 UTC,2019-07-01 17:14:16 UTC,1883,14478.0,255,Indiana Ave & Roosevelt Rd,284,Michigan Ave & Jackson Blvd,Customer,Female,1955
23487577,2019-07-01 13:14:46 UTC,2019-07-01 13:26:39 UTC,5494,713.0,27,Larrabee St & North Ave,140,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1952
23487599,2019-07-01 13:16:06 UTC,2019-07-01 13:41:56 UTC,952,1550.0,284,Michigan Ave & Jackson Blvd,118,Sedgwick St & North Ave,Subscriber,Male,1953
23487603,2019-07-01 13:16:28 UTC,2019-07-01 13:49:34 UTC,522,1986.0,324,Stockton Dr & Wrightwood Ave,143,Sedgwick St & Webster Ave,Subscriber,Male,1946
23487707,2019-07-01 13:22:17 UTC,2019-07-01 14:49:06 UTC,6093,5209.0,90,Millennium Park,424,Museum of Science and Industry,Customer,Female,1959
23487720,2019-07-01 13:22:52 UTC,2019-07-01 13:29:32 UTC,2633,400.0,248,Woodlawn Ave & 55th St,322,Kimbark Ave & 53rd St,Customer,Male,2000
23487721,2019-07-01 13:23:03 UTC,2019-07-01 13:33:44 UTC,2508,641.0,172,Rush St & Cedar St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1959
23487771,2019-07-01 13:27:03 UTC,2019-07-01 13:37:24 UTC,652,621.0,459,Lakefront Trail & Bryn Mawr Ave,463,Clark St & Berwyn Ave,Subscriber,Male,1949
23487776,2019-07-01 13:27:44 UTC,2019-07-01 13:34:02 UTC,3679,378.0,298,Lincoln Ave & Belle Plaine Ave,239,Western Ave & Leland Ave,Subscriber,Male,1959
23487797,2019-07-01 13:29:20 UTC,2019-07-01 13:32:39 UTC,2778,199.0,100,Orleans St & Merchandise Mart Plaza,66,Clinton St & Lake St,Subscriber,Male,1955
23487865,2019-07-01 13:33:33 UTC,2019-07-01 14:48:43 UTC,2089,4510.0,3,Shedd Aquarium,343,Racine Ave & Wrightwood Ave,Customer,Male,1947
23487866,2019-07-01 13:33:35 UTC,2019-07-01 13:49:14 UTC,5188,939.0,87,Racine Ave & Fullerton Ave,324,Stockton Dr & Wrightwood Ave,Subscriber,Female,2000
23487868,2019-07-01 13:33:53 UTC,2019-07-01 14:22:07 UTC,1098,2894.0,3,Shedd Aquarium,223,Clifton Ave & Armitage Ave,Customer,Female,1949
23487890,2019-07-01 13:35:38 UTC,2019-07-01 13:47:38 UTC,3775,720.0,169,Canal St & Harrison St,321,Wabash Ave & 9th St,Subscriber,Male,1940
23487923,2019-07-01 13:37:58 UTC,2019-07-01 14:46:33 UTC,5095,4115.0,97,Field Museum,97,Field Museum,Customer,Female,2000
23487955,2019-07-01 13:41:10 UTC,2019-07-01 13:48:25 UTC,4809,435.0,117,Wilton Ave & Belmont Ave,157,Lake Shore Dr & Wellington Ave,Subscriber,Male,1954
23487960,2019-07-01 13:41:40 UTC,2019-07-01 13:47:03 UTC,6028,323.0,43,Michigan Ave & Washington St,38,Clark St & Lake St,Subscriber,Male,1959
23487984,2019-07-01 13:43:00 UTC,2019-07-01 13:55:02 UTC,1562,722.0,163,Damen Ave & Clybourn Ave,163,Damen Ave & Clybourn Ave,Subscriber,,1955
23488048,2019-07-01 13:47:09 UTC,2019-07-01 13:59:04 UTC,4025,715.0,170,Clinton St & 18th St,32,Racine Ave & Congress Pkwy,Subscriber,Male,1957
23488061,2019-07-01 13:48:21 UTC,2019-07-01 14:03:28 UTC,2633,907.0,322,Kimbark Ave & 53rd St,417,Cornell Ave & Hyde Park Blvd,Customer,Male,2000
23488101,2019-07-01 13:51:00 UTC,2019-07-01 14:10:43 UTC,1463,1183.0,264,Stetson Ave & South Water St,341,Adler Planetarium,Customer,Male,2002
23488104,2019-07-01 13:51:06 UTC,2019-07-01 14:44:55 UTC,2245,3229.0,596,Benson Ave & Church St,596,Benson Ave & Church St,Customer,Male,2002
23488119,2019-07-01 13:51:56 UTC,2019-07-01 14:04:08 UTC,1698,732.0,509,Troy St & North Ave,222,Milwaukee Ave & Rockwell St,Subscriber,Female,2001
23488121,2019-07-01 13:52:08 UTC,2019-07-01 13:57:37 UTC,3759,329.0,111,Sedgwick St & Huron St,56,Desplaines St & Kinzie St,Subscriber,Male,1957
23488158,2019-07-01 13:55:20 UTC,2019-07-01 14:31:38 UTC,1562,2178.0,163,Damen Ave & Clybourn Ave,188,Greenview Ave & Fullerton Ave,Subscriber,,1955
23488164,2019-07-01 13:55:42 UTC,2019-07-01 14:13:31 UTC,6351,1069.0,133,Kingsbury St & Kinzie St,118,Sedgwick St & North Ave,Subscriber,Male,1950
23488372,2019-07-01 14:10:19 UTC,2019-07-01 14:14:40 UTC,6447,261.0,283,LaSalle St & Jackson Blvd,98,LaSalle St & Washington St,Subscriber,Male,1946
23488424,2019-07-01 14:13:45 UTC,2019-07-01 14:33:18 UTC,165,1173.0,90,Millennium Park,273,Michigan Ave & 18th St,Subscriber,Female,1950
23488455,2019-07-01 14:15:46 UTC,2019-07-01 14:23:09 UTC,6251,443.0,325,Clark St & Winnemac Ave,234,Clark St & Montrose Ave,Subscriber,Male,1952
23488476,2019-07-01 14:16:54 UTC,2019-07-01 14:50:52 UTC,5889,2038.0,35,Streeter Dr & Grand Ave,341,Adler Planetarium,Customer,Male,2000
23488478,2019-07-01 14:17:03 UTC,2019-07-01 14:50:44 UTC,6412,2021.0,35,Streeter Dr & Grand Ave,341,Adler Planetarium,Customer,Male,2001
23488487,2019-07-01 14:17:32 UTC,2019-07-01 14:52:35 UTC,3449,2103.0,35,Streeter Dr & Grand Ave,341,Adler Planetarium,Customer,Male,2001
23488497,2019-07-01 14:18:04 UTC,2019-07-01 14:53:00 UTC,2006,2096.0,35,Streeter Dr & Grand Ave,341,Adler Planetarium,Customer,Female,2001
23488558,2019-07-01 14:20:58 UTC,2019-07-01 14:49:42 UTC,3421,1724.0,35,Streeter Dr & Grand Ave,623,Michigan Ave & 8th St,Customer,Male,2000
23488600,2019-07-01 14:23:20 UTC,2019-07-01 14:31:31 UTC,112,491.0,234,Clark St & Montrose Ave,304,Broadway & Waveland Ave,Subscriber,Female,1959
23488636,2019-07-01 14:25:40 UTC,2019-07-01 14:35:45 UTC,6251,605.0,234,Clark St & Montrose Ave,229,Southport Ave & Roscoe St,Subscriber,Male,1952
23488689,2019-07-01 14:29:19 UTC,2019-07-01 14:34:04 UTC,6447,285.0,98,LaSalle St & Washington St,37,Dearborn St & Adams St,Subscriber,Male,1946
23488698,2019-07-01 14:29:54 UTC,2019-07-01 14:46:19 UTC,2067,985.0,520,Greenview Ave & Jarvis Ave,454,Broadway & Granville Ave,Subscriber,Male,1956
23488741,2019-07-01 14:32:15 UTC,2019-07-01 14:40:26 UTC,1562,491.0,188,Greenview Ave & Fullerton Ave,225,Halsted St & Dickens Ave,Subscriber,,1955
23488742,2019-07-01 14:32:19 UTC,2019-07-01 14:38:36 UTC,3727,377.0,327,Sheffield Ave & Webster Ave,224,Halsted St & Willow St,Subscriber,Male,1959
23488790,2019-07-01 14:35:13 UTC,2019-07-01 14:46:37 UTC,4828,684.0,417,Cornell Ave & Hyde Park Blvd,248,Woodlawn Ave & 55th St,Customer,Male,2000
23488798,2019-07-01 14:35:44 UTC,2019-07-01 14:45:18 UTC,4888,574.0,24,Fairbanks Ct & Grand Ave,50,Clark St & Ida B Wells Dr,Subscriber,Male,1955
23488965,2019-07-01 14:47:09 UTC,2019-07-01 14:56:46 UTC,3273,577.0,7,Field Blvd & South Water St,99,Lake Shore Dr & Ohio St,Subscriber,Female,1958
23489046,2019-07-01 14:51:32 UTC,2019-07-01 14:59:06 UTC,6092,454.0,261,Hermitage Ave & Polk St,241,Morgan St & Polk St,Subscriber,Male,1956
23489071,2019-07-01 14:52:38 UTC,2019-07-01 15:25:25 UTC,5944,1967.0,442,California Ave & 23rd Pl,442,California Ave & 23rd Pl,Subscriber,Male,1948
23489081,2019-07-01 14:54:12 UTC,2019-07-01 15:11:30 UTC,4465,1038.0,263,Rhodes Ave & 32nd St,263,Rhodes Ave & 32nd St,Subscriber,Male,1959
23489082,2019-07-01 14:54:13 UTC,2019-07-01 15:18:40 UTC,3483,1467.0,35,Streeter Dr & Grand Ave,145,Mies van der Rohe Way & Chestnut St,Customer,Female,2000
23489097,2019-07-01 14:54:42 UTC,2019-07-01 17:22:25 UTC,1463,8863.0,6,Dusable Harbor,284,Michigan Ave & Jackson Blvd,Customer,Female,1951
23489131,2019-07-01 14:57:04 UTC,2019-07-01 15:16:16 UTC,4441,1152.0,312,Clarendon Ave & Gordon Ter,295,Broadway & Argyle St,Subscriber,Male,1950
23489152,2019-07-01 14:58:16 UTC,2019-07-01 15:13:33 UTC,5966,917.0,174,Canal St & Madison St,169,Canal St & Harrison St,Subscriber,Male,1952
23489328,2019-07-01 15:07:39 UTC,2019-07-01 15:19:50 UTC,5310,731.0,229,Southport Ave & Roscoe St,304,Broadway & Waveland Ave,Subscriber,Male,1952
23489362,2019-07-01 15:09:31 UTC,2019-07-01 15:14:18 UTC,2520,287.0,423,University Ave & 57th St,322,Kimbark Ave & 53rd St,Subscriber,Male,2000
23489484,2019-07-01 15:15:55 UTC,2019-07-01 15:24:11 UTC,2167,496.0,100,Orleans St & Merchandise Mart Plaza,89,Financial Pl & Ida B Wells Dr,Subscriber,Male,1958
23489494,2019-07-01 15:16:24 UTC,2019-07-01 15:21:23 UTC,3086,299.0,140,Dearborn Pkwy & Delaware Pl,337,Clark St & Chicago Ave,Subscriber,Female,1956
23489496,2019-07-01 15:16:28 UTC,2019-07-01 15:36:19 UTC,4441,1191.0,295,Broadway & Argyle St,457,Clark St & Elmdale Ave,Subscriber,Male,1950
23489560,2019-07-01 15:20:48 UTC,2019-07-01 15:33:32 UTC,1578,764.0,287,Franklin St & Monroe St,233,Sangamon St & Washington Blvd,Subscriber,Male,1958
23489580,2019-07-01 15:21:47 UTC,2019-07-01 15:28:37 UTC,1475,410.0,475,Washtenaw Ave & Lawrence Ave,471,Francisco Ave & Foster Ave,Subscriber,Male,1957
23489651,2019-07-01 15:25:49 UTC,2019-07-01 15:46:18 UTC,1830,1229.0,44,State St & Randolph St,198,Green St & Madison St,Subscriber,Male,2000
23489656,2019-07-01 15:26:15 UTC,2019-07-01 15:54:23 UTC,3517,1688.0,61,Wood St & Milwaukee Ave,134,Peoria St & Jackson Blvd,Subscriber,Male,2001
23489674,2019-07-01 15:27:31 UTC,2019-07-01 15:51:03 UTC,6003,1412.0,33,State St & Van Buren St,272,Indiana Ave & 31st St,Subscriber,Female,1953
23489681,2019-07-01 15:28:01 UTC,2019-07-01 15:31:54 UTC,5468,233.0,59,Wabash Ave & Roosevelt Rd,72,Wabash Ave & 16th St,Subscriber,Male,1959
23489738,2019-07-01 15:30:38 UTC,2019-07-01 16:06:57 UTC,5505,2179.0,495,Keystone Ave & Montrose Ave,231,Sheridan Rd & Montrose Ave,Customer,Male,2001
23489825,2019-07-01 15:35:40 UTC,2019-07-01 15:56:49 UTC,3030,1269.0,230,Lincoln Ave & Roscoe St,58,Marshfield Ave & Cortland St,Subscriber,Female,1959
23489857,2019-07-01 15:37:31 UTC,2019-07-01 15:48:00 UTC,3169,629.0,31,Franklin St & Chicago Ave (Temp),98,LaSalle St & Washington St,Subscriber,Male,1956
23489861,2019-07-01 15:37:49 UTC,2019-07-01 15:48:25 UTC,5684,636.0,113,Bissell St & Armitage Ave,343,Racine Ave & Wrightwood Ave,Customer,Female,1949
23489931,2019-07-01 15:41:29 UTC,2019-07-01 15:46:21 UTC,2928,292.0,304,Broadway & Waveland Ave,254,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1952
23490078,2019-07-01 15:48:22 UTC,2019-07-01 15:54:26 UTC,3336,364.0,81,Daley Center Plaza,194,Wabash Ave & Wacker Pl,Customer,Male,2002
23490093,2019-07-01 15:49:12 UTC,2019-07-01 15:50:40 UTC,5057,88.0,341,Adler Planetarium,341,Adler Planetarium,Customer,Male,2001
23490097,2019-07-01 15:49:23 UTC,2019-07-01 15:50:41 UTC,4945,78.0,341,Adler Planetarium,341,Adler Planetarium,Customer,Male,2000
23490099,2019-07-01 15:49:39 UTC,2019-07-01 15:54:30 UTC,2071,291.0,81,Daley Center Plaza,194,Wabash Ave & Wacker Pl,Subscriber,Male,1955
23490138,2019-07-01 15:51:16 UTC,2019-07-01 16:26:12 UTC,3321,2096.0,35,Streeter Dr & Grand Ave,254,Pine Grove Ave & Irving Park Rd,Customer,Male,2002
23490157,2019-07-01 15:51:53 UTC,2019-07-01 15:56:17 UTC,1885,264.0,597,Chicago Ave & Washington St,625,Chicago Ave & Dempster St,Subscriber,Male,1956
23490244,2019-07-01 15:55:04 UTC,2019-07-01 16:09:24 UTC,2085,860.0,134,Peoria St & Jackson Blvd,129,Blue Island Ave & 18th St,Subscriber,Male,2001
23490246,2019-07-01 15:55:11 UTC,2019-07-01 16:23:49 UTC,3709,1718.0,100,Orleans St & Merchandise Mart Plaza,34,Cannon Dr & Fullerton Ave,Subscriber,Male,1959
23490270,2019-07-01 15:55:58 UTC,2019-07-01 16:30:35 UTC,2385,2077.0,443,Millard Ave & 26th St,544,Austin Blvd & Madison St,Subscriber,Male,1946
23490271,2019-07-01 15:56:04 UTC,2019-07-01 16:20:16 UTC,3953,1452.0,317,Wood St & Taylor St,321,Wabash Ave & 9th St,Subscriber,Male,1946
23490369,2019-07-01 15:59:45 UTC,2019-07-01 16:03:33 UTC,2287,228.0,342,Wolcott Ave & Polk St,122,Ogden Ave & Congress Pkwy,Subscriber,Female,2000
23490375,2019-07-01 16:00:26 UTC,2019-07-01 16:09:34 UTC,3855,548.0,520,Greenview Ave & Jarvis Ave,354,Sheridan Rd & Greenleaf Ave,Subscriber,Male,1957
23490384,2019-07-01 16:00:43 UTC,2019-07-01 16:12:29 UTC,4371,706.0,142,McClurg Ct & Erie St,7,Field Blvd & South Water St,Subscriber,Female,1958
23490403,2019-07-01 16:01:14 UTC,2019-07-01 16:26:14 UTC,187,1500.0,320,Loomis St & Lexington St,320,Loomis St & Lexington St,Subscriber,Male,2000
23490458,2019-07-01 16:03:33 UTC,2019-07-01 16:16:05 UTC,4556,752.0,140,Dearborn Pkwy & Delaware Pl,27,Larrabee St & North Ave,Subscriber,Male,1952
23490498,2019-07-01 16:04:48 UTC,2019-07-01 16:21:46 UTC,4845,1018.0,289,Wells St & Concord Ln,153,Southport Ave & Wellington Ave,Subscriber,Male,2002
23490568,2019-07-01 16:07:03 UTC,2019-07-01 16:10:31 UTC,4856,208.0,328,Ellis Ave & 58th St,420,Ellis Ave & 55th St,Subscriber,Female,1958
23490763,2019-07-01 16:14:11 UTC,2019-07-01 16:28:37 UTC,1325,866.0,286,Franklin St & Adams St (Temp),106,State St & Pearson St,Subscriber,Female,1956
23490766,2019-07-01 16:14:15 UTC,2019-07-01 16:19:44 UTC,5666,329.0,37,Dearborn St & Adams St,41,Federal St & Polk St,Subscriber,Female,1953
23490822,2019-07-01 16:15:45 UTC,2019-07-01 16:35:25 UTC,6404,1180.0,383,Paulina St & Flournoy St,376,Artesian Ave & Hubbard St,Subscriber,Female,1952
23490823,2019-07-01 16:15:46 UTC,2019-07-01 16:23:37 UTC,979,471.0,605,University Library (NU),596,Benson Ave & Church St,Subscriber,Female,1959
23490858,2019-07-01 16:17:20 UTC,2019-07-01 16:32:01 UTC,5399,881.0,331,Halsted St & Clybourn Ave,71,Morgan St & Lake St,Subscriber,Female,1958
23491021,2019-07-01 16:24:03 UTC,2019-07-01 16:42:03 UTC,3709,1080.0,34,Cannon Dr & Fullerton Ave,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1959
23491031,2019-07-01 16:24:27 UTC,2019-07-01 16:28:21 UTC,2846,234.0,342,Wolcott Ave & Polk St,122,Ogden Ave & Congress Pkwy,Subscriber,Male,1951
23491078,2019-07-01 16:26:04 UTC,2019-07-01 16:56:30 UTC,3658,1826.0,157,Lake Shore Dr & Wellington Ave,291,Wells St & Evergreen Ave,Subscriber,Male,1952
23491116,2019-07-01 16:27:26 UTC,2019-07-01 16:43:59 UTC,2875,993.0,383,Paulina St & Flournoy St,75,Canal St & Jackson Blvd,Subscriber,Male,1959
23491129,2019-07-01 16:24:50 UTC,2019-07-01 16:33:50 UTC,5311,540.0,130,Damen Ave & Division St,158,Milwaukee Ave & Wabansia Ave,Subscriber,Female,1954
23491197,2019-07-01 16:30:11 UTC,2019-07-01 16:33:42 UTC,1994,211.0,638,Clinton St & Jackson Blvd,414,Canal St & Taylor St,Subscriber,Male,1953
23491219,2019-07-01 16:30:50 UTC,2019-07-01 16:41:29 UTC,4994,639.0,21,Aberdeen St & Jackson Blvd,89,Financial Pl & Ida B Wells Dr,Subscriber,Male,1955
23491363,2019-07-01 16:35:13 UTC,2019-07-01 16:56:16 UTC,4156,1263.0,3,Shedd Aquarium,191,Canal St & Monroe St,Customer,Female,2001
23491434,2019-07-01 16:36:48 UTC,2019-07-01 17:13:02 UTC,3321,2174.0,254,Pine Grove Ave & Irving Park Rd,479,Drake Ave & Montrose Ave,Customer,Male,2002
23491670,2019-07-01 16:42:54 UTC,2019-07-01 16:48:19 UTC,1475,325.0,471,Francisco Ave & Foster Ave,475,Washtenaw Ave & Lawrence Ave,Subscriber,Male,1957
23491811,2019-07-01 16:47:00 UTC,2019-07-01 17:11:13 UTC,174,1453.0,76,Lake Shore Dr & Monroe St,150,Fort Dearborn Dr & 31st St,Subscriber,Male,1953
23491859,2019-07-01 16:47:56 UTC,2019-07-01 16:53:20 UTC,2453,324.0,108,Halsted St & Polk St,282,Halsted St & Maxwell St,Subscriber,Female,2000
